building_id,building_type,property_type_primary,zip,council_district_code,neighborhood,year_built,num_buildings,num_floors,gross_floor_area_total_SF,gross_floor_area_parking_SF,gross_floor_area_building_SF,property_types_all,property_type_first,gross_floor_area_property_type_first_SF,property_type_second,property_type_third,energy_star_score,site_eui_KBTUSF,weather_norm_site_eui_KBTUSF,source_eui_KBTUSF,weather_norm_source_eui_KBTUSF,total_site_energy_KBTU,weather_norm_total_site_energy_KBTU,steam_use_KBTU,electricity_KWH,electricity_KBTU,natural_gas_THERMS,natural_gas_KBTU,total_ghg_emissions_MTCO2e,ghg_intensity_KGCO2e,log_total_site_energy_KBTU
24435,NonResidential,Small- and Mid-Sized Office,98122,3,EAST,1907,1,2,36000,0,36000,"Office, Other",Office,27600,Other,,97,29.10000038,30.20000076,77.69999695,79.69999695,1046187.625,1085871.625,0,238351.2969,813255,2329.330078,232933,18.04,0.5,13.86066328
24441,Multifamily LR (1-4),Low-Rise Multifamily,98122,3,EAST,1905,1,3,23469,0,23469,Multifamily Housing,Multifamily Housing,23469,,,5,66.40000153,71.69999695,102.6999969,108.1999969,1559452.75,1682208.375,0,108308.5,369549,11899.04004,1189904,65.77,2.8,14.25984552
24444,Multifamily LR (1-4),Low-Rise Multifamily,98122,3,EAST,1916,1,3,21000,0,21000,Multifamily Housing,Multifamily Housing,21000,,,9,56.29999924,62.5,87.59999847,94.5,1666762.125,1851120.75,0,118412.1016,404022,12627.40039,1262740,69.88,3.33,14.32639346
24448,NonResidential,Mixed Use Property,98122,3,EAST,1913,1,1,36000,0,36000,"Parking, Retail Store",Parking,18000,Retail Store,,57,64.59999847,71.19999695,156.3999939,162.8000031,1162163.125,1280845.875,0,223634.5,763041,3991.219971,399122,26.52,0.74,13.96579359
24451,NonResidential,Warehouse,98122,3,EAST,1915,1,2,43200,0,43200,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,43200,,,34,44.70000076,47.70000076,102.8000031,106,1929851.5,2061027.625,0,338685.5938,1155595,7742.560547,774256,49.18,1.14,14.47295361
24458,NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,1913,1,4,53840,12870,40970,"Office, Parking",Office,42800,Parking,,71,68,70.90000153,185.6000061,188.6000061,2912454.75,3034711.5,0,684993.375,2337197,5752.569824,575257,46.85,0.87,14.88450684
24461,NonResidential,Retail Store,98134,2,GREATER DUWAMISH,1975,1,1,43794,0,43794,"Office, Retail Store",Retail Store,34038,Office,,89,26.60000038,29.20000076,67.59999847,70.30000305,1164537.75,1278856.25,0,243576.7031,831084,3334.540039,333454,23.5,0.54,13.96783479
24472,NonResidential,Warehouse,98134,2,GREATER DUWAMISH,1968,1,1,48280,0,48280,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,40780,Office,,12,56,64.69999695,119.6999969,128.8999939,2701833.75,3123892.75,0,412415.1875,1407161,12946.73047,1294673,78.57,1.63,14.80944127
24473,NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,1954,1,1,36040,0,36040,"Distribution Center, Office",Distribution Center,31476,Office,,1,10.10000038,10.80000019,25.20000076,25.89999962,363808.1875,390592,0,73573,251031,1127.769897,112777,7.74,0.21,12.80438205
24481,Multifamily LR (1-4),Low-Rise Multifamily,98115,4,NORTHEAST,1961,1,2,20144,0,20144,Multifamily Housing,Multifamily Housing,20144,,,60,33.59999847,36.20000076,105.5999985,113.6999969,677642.125,729623,0,198605.5,677642,0,0,4.72,0.23,13.42637459
24482,SPS-District K-12,K-12 School,98115,4,NORTHEAST,1948,1,1,64314,0,64314,K-12 School,K-12 School,65210,,,87,45,51.70000076,80.59999847,89.80000305,2936336.25,3370435.5,0,304246.6875,1038090,18982.46094,1898246,108.05,1.68,14.89267319
24484,NonResidential,Worship Facility,98115,4,NORTHEAST,1950,1,2,20385,0,20385,Worship Facility,Worship Facility,20385,,,64,39.70000076,44.59999847,61.59999847,67.30000305,809291.8125,908877.375,0,56816.5,193858,6154.339844,615434,34.04,1.67,13.60391484
24485,NonResidential,Worship Facility,98115,4,NORTHEAST,1946,1,1,24295,0,24295,Worship Facility,Worship Facility,24295,,,51,8.899999619,9.300000191,27.89999962,29.29999924,216115,227074.2969,0,63339.69922,216115,0,0,1.51,0.06,12.28356595
24488,NonResidential,Small- and Mid-Sized Office,98105,4,NORTHEAST,1967,1,2,20317,0,20317,Office,Office,20317,,,84,30.60000038,31.20000076,96,97.90000153,620994.3125,633770.5,0,182003,620994,0,0,4.33,0.21,13.3390772
24489,Multifamily LR (1-4),Low-Rise Multifamily,98105,4,NORTHEAST,1984,1,2,20979,0,20979,Multifamily Housing,Multifamily Housing,22000,,,63,26.70000076,27.70000076,77.40000153,79.90000153,587775.5,609896,0,152306.7031,519670,681.0499268,68105,7.24,0.35,13.28410035
24492,Multifamily LR (1-4),Low-Rise Multifamily,98105,4,NORTHEAST,2004,1,2,73697,27217,46480,Multifamily Housing,Multifamily Housing,73967,,,2,48.40000153,50,121.1999969,122.6999969,3579008.75,3699164.75,0,730230.1875,2491545,10874.62988,1087463,75.12,1.02,15.09059643
24494,Multifamily LR (1-4),Low-Rise Multifamily,98106,1,DELRIDGE,1990,1,2,95865,0,95865,Multifamily Housing,Multifamily Housing,95865,,,28,28.29999924,30.89999962,88.80000305,97.09999847,2711670.25,2963244,0,794745,2711670,0,0,18.9,0.2,14.81307533
24495,Multifamily LR (1-4),Low-Rise Multifamily,98106,1,DELRIDGE,1987,1,3,155600,0,155600,Multifamily Housing,Multifamily Housing,150000,,,41,37.79999924,40.20000076,112.4000015,119.8000031,5672838.5,6024631.5,0,1529347.25,5218133,4547.049805,454705,60.53,0.39,15.55120017
24496,Multifamily LR (1-4),Low-Rise Multifamily,98106,1,DELRIDGE,2009,1,3,32405,0,32405,Multifamily Housing,Multifamily Housing,32405,,,48,32,33.79999924,100.3000031,106.1999969,1035592.813,1096163.75,0,303514.8125,1035593,0,0,7.22,0.22,13.85048459
24498,Multifamily LR (1-4),Low-Rise Multifamily,98106,1,DELRIDGE,1988,9,3,58523,0,58523,Multifamily Housing,Multifamily Housing,59935,,,62,31.5,33.40000153,98.90000153,104.8000031,1888344.25,2000013.25,0,553442,1888344,0,0,13.16,0.22,14.45121094
24513,NonResidential,Other,98113,5,NORTHWEST,1986,1,1,33392,0,33392,Movie Theater,Movie Theater,33392,,,1,83.5,83.5,262,262,2786648.75,2786648.75,0,816719.875,2786648,0,0,19.43,0.58,14.84035027
24514,NonResidential,Supermarket / Grocery Store,98133,5,NORTHWEST,1986,0,1,45155,0,45155,Supermarket/Grocery Store,Supermarket/Grocery Store,45155,,,58,147.8000031,149.1000061,351.7000122,349.8999939,6674179.5,6732712.5,0,1243978.25,4244454,24297.25586,2429726,158.63,3.51,15.71375683
24515,Multifamily LR (1-4),Low-Rise Multifamily,98115,5,NORTH,1990,2,4,54304,0,54304,"Multifamily Housing, Parking",Multifamily Housing,68138,Parking,,95,23.10000038,24.79999924,72.59999847,77.69999695,1574750.875,1686964.25,0,461533,1574751,0,0,10.98,0.2,14.26960764
24525,Multifamily LR (1-4),Low-Rise Multifamily,98144,2,GREATER DUWAMISH,1985,1,4,114030,0,114030,Multifamily Housing,Multifamily Housing,114089,,,3,33.59999847,35.29999924,105.6999969,110.9000015,3838807.25,4031081.5,0,1125089.875,3838807,0,0,26.76,0.23,15.16067226
24530,Multifamily MR (5-9),Mid-Rise Multifamily,98109,7,MAGNOLIA / QUEEN ANNE,1989,1,6,44839,0,44839,"Multifamily Housing, Retail Store",Multifamily Housing,35545,Retail Store,,1,32.40000153,33.79999924,101.6999969,106.0999985,1211947.375,1263695.75,0,355201.4063,1211947,0,0,8.45,0.19,14.00773902
24531,NonResidential,Warehouse,98108,1,GREATER DUWAMISH,1966,1,1,32000,0,32000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32040,,,25,68.19999695,73,176.6999969,181.8000031,2186148.5,2340055.75,0,472220.1875,1611215,5749.330078,574933,41.77,1.31,14.59765188
24532,NonResidential,Warehouse,98108,1,GREATER DUWAMISH,1970,1,1,44000,0,44000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,45449,,,9,94.69999695,108.9000015,152.1999969,167.1000061,4302455.5,4947630.5,0,336495.5,1148123,31543.32813,3154333,175.53,3.99,15.27469646
24534,NonResidential,Warehouse,98108,1,GREATER DUWAMISH,1973,1,1,36000,0,36000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,36000,,,41,77,90.40000153,109.5,123.5999985,2771820.5,3253334.25,0,144885,494348,22774.72852,2277473,124.4,3.46,14.83501488
24536,NonResidential,Warehouse,98108,1,GREATER DUWAMISH,1979,1,1,31360,0,31360,"Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,29640,Retail Store,,1,43.59999847,49.09999847,87.90000153,93.59999847,1356972.25,1526335.25,0,183531.7031,626210,7307.619629,730762,43.18,1.38,14.12076649
24537,NonResidential,Warehouse,98108,1,GREATER DUWAMISH,1979,1,1,33320,0,33320,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,32200,Office,,1,70,74.80000305,154.1999969,159.3000031,2339234,2499644.75,0,377852.5938,1289233,10500.01074,1050001,64.75,1.94,14.66533408
24538,NonResidential,Warehouse,98108,1,GREATER DUWAMISH,1979,1,1,48020,0,48020,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,47800,,,71,49.70000076,53.70000076,115.5999985,119.8000031,2373568.25,2567827.75,0,425119.5938,1450508,9230.599609,923060,59.14,1.23,14.67990497
24539,NonResidential,Warehouse,98108,1,GREATER DUWAMISH,1979,1,1,27420,0,27420,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,27850,,,53,42.20000076,48.09999847,82.5,88.59999847,1176342.25,1340563.125,0,148811,507743,6685.990234,668599,39.05,1.42,13.97792039
24541,Multifamily LR (1-4),Low-Rise Multifamily,98122,3,EAST,1990,1,4,48972,0,48972,Multifamily Housing,Multifamily Housing,66257,,,90,24.20000076,25.10000038,76,78.80000305,1604062.75,1661746.625,0,470123.9063,1604063,0,0,11.18,0.23,14.28805019
24542,Multifamily LR (1-4),Low-Rise Multifamily,98107,6,BALLARD,1982,1,4,37642,0,37642,Multifamily Housing,Multifamily Housing,35000,,,16,60.40000153,67.19999695,108.1999969,117.0999985,2114860.25,2353435.75,0,219608.5,749304,13655.55957,1365556,77.75,2.07,14.56449929
24544,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,1999,1,8,87925,0,87925,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,62708,Parking,Retail Store,13,59.20000076,60.90000153,142.1999969,143,4051925.5,4167874.5,0,767983,2620358,14315.66992,1431567,94.3,1.07,15.21470276
24547,NonResidential,K-12 School,98122,3,CENTRAL,1929,1,2,24152,0,24152,K-12 School,K-12 School,24152,,,4,6.699999809,6.699999809,21,21,161363.4063,161363.4063,0,47292.89844,161363,0,0,1.12,0.05,11.99141428
24556,Multifamily MR (5-9),Mid-Rise Multifamily,98144,3,CENTRAL,2009,0,6,105903,0,105903,"Multifamily Housing, Office",Multifamily Housing,96340,Office,,94,34.40000153,35.70000076,78.40000153,80.69999695,3644085,3784060.5,0,627903.8125,2142408,15016.76953,1501677,94.69,0.89,15.10861586
24560,NonResidential,K-12 School,98115,5,NORTHEAST,1949,1,2,43645,0,43645,K-12 School,K-12 School,37000,,,71,55.5,63,87.59999847,95.5,2053956.375,2332477.5,0,152074.9063,518880,15350.76855,1535077,85.15,1.95,14.53527843
24562,Multifamily LR (1-4),Low-Rise Multifamily,98115,5,NORTHEAST,2012,1,4,109623,42263,67360,"Multifamily Housing, Office, Parking",Multifamily Housing,104264,Parking,Office,98,27.5,27.89999962,63.09999847,63.5,3017709.25,3059642.5,0,525391.875,1792637,12250.71973,1225072,77.56,0.71,14.92000858
24563,NonResidential,Retail Store,98115,5,NORTHEAST,1952,1,1,26853,0,26853,Retail Store,Retail Store,20360,,,67,68.69999695,71.40000153,189.6999969,189.6999969,1399062.75,1453484.75,0,335680,1145340,2537.226074,253723,21.46,0.8,14.15131311
24710,NonResidential,Other,98134,2,GREATER DUWAMISH,1909,1,4,44775,0,44775,Other,Other,44775,,,1,21.20000076,24.5,43.09999847,47.5,950695.625,1095347.375,0,130905.5,446650,5040.459961,504046,29.88,0.67,13.76494923
24564,Multifamily MR (5-9),Mid-Rise Multifamily,98109,7,LAKE UNION,2005,1,8,136998,0,136998,Multifamily Housing,Multifamily Housing,91759,,,67,33.20000076,33.20000076,97.69999695,97.69999695,3048425.5,3048425.5,0,807673.8125,2755783,2926.419922,292642,34.75,0.25,14.93013579
24565,Multifamily LR (1-4),Low-Rise Multifamily,98102,7,LAKE UNION,1907,1,3,26772,0,26772,Multifamily Housing,Multifamily Housing,26772,,,73,26.70000076,30.20000076,77,87.90000153,716071.625,808482.3125,0,183714.0938,626832,892.3900146,89239,9.11,0.34,13.48153548
24571,Multifamily MR (5-9),Mid-Rise Multifamily,98102,3,EAST,1967,1,6,37417,0,37417,Multifamily Housing,Multifamily Housing,37417,,,94,22.79999924,24.5,71.5,77,851585.1875,917442.8125,0,249585.2969,851585,0,0,5.94,0.16,13.65485482
24579,NonResidential,Other,98134,2,GREATER DUWAMISH,1916,2,1,27760,0,27760,"Office, Other, Parking, Retail Store",Other,19715,Office,Retail Store,1,75.09999847,86.5,124.0999985,136.1000061,2833624.5,3262533,0,239294.0938,816471,20171.5293,2017153,112.82,4.06,14.85706719
24581,NonResidential,Other,98134,2,GREATER DUWAMISH,1937,1,1,20975,0,20975,"Fast Food Restaurant, Other, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,13144,Other,Fast Food Restaurant,1,16.70000076,16.70000076,43.59999847,43.59999847,347437.6875,347437.6875,0,76167,259882,875.5599365,87556,6.46,0.31,12.75834061
24585,NonResidential,Other,98134,2,GREATER DUWAMISH,1918,1,1,26075,0,26075,Other,Other,26075,,,1,61.70000076,63.09999847,182.6000061,184.1000061,1608508.75,1646355.25,0,430856.5938,1470083,1384.259888,138426,17.6,0.67,14.29081807
24587,NonResidential,Warehouse,98134,2,GREATER DUWAMISH,1992,1,1,29394,0,29394,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,29394,Office,,59,32.09999847,34.5,85.30000305,87.80000305,1486681.75,1597845.25,0,334685.6875,1141948,3447.340088,344734,26.27,0.89,14.21205718
24588,Multifamily LR (1-4),Other,98134,2,GREATER DUWAMISH,1905,1,3,33000,0,33000,"Other, Retail Store",Other,30200,Retail Store,,1,22.39999962,25.70000076,39.40000153,43.20000076,738983,847178.5,0,73471.79688,250686,4882.970215,488297,27.68,0.84,13.5130302
24589,NonResidential,Warehouse,98134,2,GREATER DUWAMISH,1926,1,2,20400,0,20400,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,15000,Office,,68,21.5,24.60000038,47.29999924,50.59999847,438557,501439.6875,0,70653.60156,241070,1974.869629,197487,12.17,0.6,12.99124507
24591,NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,1926,1,1,20460,0,20460,Office,Office,20460,,,10,44.20000076,44.20000076,138.6999969,138.6999969,903541.875,903541.875,0,264812.9063,903542,0,0,6.3,0.31,13.71407774
24593,NonResidential,Self-Storage Facility,98134,2,GREATER DUWAMISH,1925,1,2,25821,0,25821,Self-Storage Facility,Self-Storage Facility,25821,,,1,8.100000381,8.300000191,25.5,26.10000038,209698.7031,214950.9063,0,61459.19922,209699,0,0,1.46,0.06,12.25342703
24598,NonResidential,Refrigerated Warehouse,98134,2,GREATER DUWAMISH,1955,1,2,21870,0,21870,Refrigerated Warehouse,Refrigerated Warehouse,21870,,,42,49.09999847,48.79999924,154.3000031,153.1999969,1074350.375,1067194.5,0,314874.0938,1074350,0,0,7.49,0.34,13.88722673
24599,NonResidential,Warehouse,98134,2,GREATER DUWAMISH,1988,3,1,51664,0,51664,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,51664,,,1,68.30000305,72.5,177.3999939,181.8000031,3528086.75,3743867.25,0,766120.3125,2614003,9140.839844,914084,66.77,1.29,15.07626628
24600,NonResidential,Medical Office,98126,1,DELRIDGE,1970,1,1,43615,0,43615,Medical Office,Medical Office,43615,,,90,71.90000153,77.69999695,137.8999939,144,3133849.5,3389213.25,0,381727.3125,1302454,18313.96094,1831396,106.35,2.44,14.95777268
24601,NonResidential,Small- and Mid-Sized Office,98126,1,DELRIDGE,1970,1,3,36879,0,36879,Office,Office,16855,,,21,67.90000153,71,213.1999969,222.8999939,1144267.5,1196289.375,0,335365.5938,1144267,0,0,7.98,0.22,13.95027525
24602,Nonresidential COS,Other,98106,1,DELRIDGE,2002,1,2,28531,0,28531,"Other, Parking",Other,28303,Parking,,1,123.5,127.5999985,278.3999939,279.7000122,3494929.5,3611021,0,590199.875,2013762,14811.66992,1481167,92.7,3.25,15.06682376
24603,NonResidential,Warehouse,98106,1,DELRIDGE,1982,1,2,36600,0,36600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,43556,,,81,7.099999905,7.400000095,22.20000076,23.10000038,308400.4063,320606.5938,0,90387,308400,0,0,2.15,0.06,12.63915424
24604,NonResidential,Mixed Use Property,98126,1,SOUTHWEST,2004,1,5,35176,0,35176,"Office, Other",Office,14452,Other,,1,35,37.40000153,109.9000015,117.4000015,1011965.375,1080492.375,0,296590,1011965,0,0,7.05,0.2,13.82740491
24605,Multifamily LR (1-4),Low-Rise Multifamily,98144,3,CENTRAL,2004,1,2,29417,0,29417,Multifamily Housing,Multifamily Housing,29417,,,94,21,22.5,66,70.5,618550.8125,660501.125,0,181286.9063,618551,0,0,4.31,0.15,13.33513462
24607,Multifamily LR (1-4),Low-Rise Multifamily,98116,1,SOUTHWEST,1990,1,4,33084,0,33084,Multifamily Housing,Multifamily Housing,33084,,,11,36.70000076,38.5,115.1999969,120.9000015,1213444.125,1273989.75,0,355640.0938,1213444,0,0,8.46,0.26,14.00897326
24614,SPS-District K-12,K-12 School,98115,5,NORTH,1959,1,1,36701,0,36701,K-12 School,K-12 School,40285,,,88,38.79999924,43.70000076,80.30000305,88.30000305,1564891.75,1760895.125,0,223159.0938,761419,8034.728516,803473,47.98,1.31,14.26332721
24617,Multifamily LR (1-4),Low-Rise Multifamily,98133,5,NORTHWEST,2000,1,4,29130,0,29130,Multifamily Housing,Multifamily Housing,29130,,,85,26.39999962,27.39999962,72.59999847,74.80000305,768479.625,797546.125,0,183440.4063,625899,1425.810059,142581,11.94,0.41,13.55216933
24624,NonResidential,University,98103,4,LAKE UNION,1940,1,2,41293,15243,26050,"College/University, Medical Office",College/University,26393,Medical Office,,1,68.59999847,73,169.6000061,171.8999939,2839882.25,3023468,0,566263.1875,1932090,9077.919922,907792,61.68,1.49,14.85927315
24626,Multifamily LR (1-4),Low-Rise Multifamily,98103,4,LAKE UNION,2015,2,4,131034,28681,102353,"Multifamily Housing, Parking, Restaurant",Multifamily Housing,95444,Parking,Restaurant,101,37.59999847,38.90000153,80,81.40000153,3761647,3891769.25,0,567627.875,1936746,18249.00586,1824901,110.42,0.84,15.14036745
24629,NonResidential,Warehouse,98134,2,GREATER DUWAMISH,1941,1,1,48890,0,48890,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,30889,Office,,46,43,47.40000153,91.40000153,96,2100216.5,2315404,0,317224.5938,1082370,10178.45996,1017846,61.6,1.26,14.55755099
24630,NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,2000,1,3,43473,0,43473,Office,Office,43473,,,25,101.5999985,101.5999985,319,319,4416909.5,4416909.5,0,1294522,4416909,0,0,30.79,0.71,15.3009508
24631,Multifamily LR (1-4),Low-Rise Multifamily,98103,6,NORTHWEST,2002,1,4,24090,0,24090,Multifamily Housing,Multifamily Housing,24090,,,86,31.5,33.40000153,73.19999695,76.30000305,758891,805732.1875,0,135628.7031,462765,2961.259521,296126,18.95,0.79,13.53961344
24636,NonResidential,Retail Store,98126,1,DELRIDGE,1990,1,1,40265,0,40265,Retail Store,Retail Store,40793,,,13,91.69999695,92.30000305,277.5,276.1000061,3740373.75,3766310,0,1036525.625,3536625,2037.479858,203748,35.48,0.88,15.1346961
24640,NonResidential,Retail Store,98126,1,DELRIDGE,2005,1,1,26208,0,26208,Retail Store,Retail Store,32427,,,79,49.59999847,54.29999924,118.9000015,123.5999985,1608884.25,1761050.125,0,303859.0938,1036767,5721.17041,572117,37.61,1.44,14.29105148
24643,Multifamily MR (5-9),Mid-Rise Multifamily,98126,1,DELRIDGE,1978,1,7,100536,0,100536,"Multifamily Housing, Office, Other",Multifamily Housing,77577,Office,Other,67,40.09999847,42.59999847,110.9000015,118.8000031,4028075.5,4282176.5,0,970300.6875,3310666,7174.089844,717409,61.18,0.61,15.20879928
24645,Multifamily LR (1-4),Low-Rise Multifamily,98126,1,DELRIDGE,2000,1,2,49501,0,49501,Multifamily Housing,Multifamily Housing,49501,,,54,34.90000153,37.09999847,109.5999985,116.4000015,1728121.5,1835257.125,0,506483.4063,1728121,0,0,12.05,0.24,14.36254554
24649,NonResidential,Mixed Use Property,98117,6,BALLARD,1926,1,1,42172,0,42172,"Food Service, Other, Other - Education, Other - Entertainment/Public Assembly, Other - Recreation, Social/Meeting Hall",Other - Education,12000,Other - Entertainment/Public Assembly,Social/Meeting Hall,1,77.30000305,87.40000153,104.5,115.5999985,3275779.25,3705229.5,0,138717.9063,473305,28024.73828,2802474,152.14,3.61,15.00206634
24711,NonResidential,Small- and Mid-Sized Office,98104,2,DOWNTOWN,1910,1,5,32250,0,32250,Office,Office,32250,,,94,24.70000076,26.89999962,69.19999695,73.80000305,796042.375,866241.875,0,195920.0938,668479,1275.630127,127563,11.44,0.35,13.5874077
24650,Multifamily LR (1-4),Mixed Use Property,98103,6,NORTHWEST,1929,1,2,38050,0,38050,"Multifamily Housing, Restaurant, Retail Store, Self-Storage Facility",Self-Storage Facility,13475,Multifamily Housing,Retail Store,1,120.5,120.5,241.1999969,241.1999969,4585966,4585966,0,611871.8125,2087707,24982.58984,2498259,147.24,3.87,15.33851133
24653,NonResidential,Retail Store,98103,6,NORTHWEST,1953,1,1,51000,0,51000,Retail Store,Retail Store,51000,,,97,25.5,26.10000038,75.40000153,75.69999695,1298039.875,1330840.875,0,347895.9063,1187021,1110.190186,111019,14.17,0.28,14.0763659
